SCAN_NAME,ws62,stdev62,wd60
201108112340,3.3,0.36,177.03
201108112350,3.61,0.48,175.43
201108120000,2.95,0.47,186.53
201108120010,4.5,0.81,183.23
201108120020,4.37,0.6,180.23
201108120030,3.04,0.34,175.83
201108120040,3.17,0.67,197.83
201108120050,3.45,0.39,188.23
201108120100,3.47,0.47,174.53
201108120110,3.11,0.35,181.43
201108120120,2.29,0.56,167.93
201108120130,2.4,0.35,167.03
201108120140,1.86,0.28,161.43
201108120150,2.2,0.48,181.23
201108120200,1.98,0.32,153.63
201108120210,1.46,0.32,126.83
201108120220,1.68,0.58,142.23
201108120230,2.07,0.44,104.93
201108120240,2.19,0.5,112.03
201108120250,1.91,0.57,150.23
201108120300,1.5,0.45,171.43
201108120310,1.83,0.51,184.93
201108120320,1.85,0.4,177.73
201108120330,1.67,0.57,200.93
201108120340,1.95,0.22,202.53
201108120350,2.41,0.72,187.53
201108120400,2.48,0.62,181.93
201108120410,1.87,0.6,176.53
201108120420,1.53,0.51,172.43
201108120430,1.55,0.57,184.53
201108120440,1.19,0.23,144.93
201108120450,1.63,0.43,111.93
201108120500,1.91,0.36,73.63
201108120510,1.68,0.36,78.73
201108120520,1.87,0.34,92.33
201108120530,1.88,0.37,102.73
201108120540,1.56,0.26,101.33
201108120550,1.11,0.24,112.23
201108120600,0.74,0.29,115.53
201108120610,0.97,0.49,148.93
201108120620,2.01,0.41,209.73
201108120630,1.65,0.38,163.13
201108120640,1.08,0.39,171.93
201108120650,0.98,0.54,233.23
201108120700,2.03,0.43,191.03
201108120710,2.05,0.41,158.83
201108120720,1.5,0.38,191.03
201108120730,1.24,0.36,171.13
201108120740,2.48,0.47,149.73
201108120750,2.99,0.76,163.43
201108120800,2.22,0.64,142.03
201108120810,2.27,0.39,126.43
201108120820,2.25,0.36,134.33
201108120830,2.05,0.37,146.53
201108120840,1.59,0.31,154.23
201108120850,1.88,0.24,140.93
201108120900,2.22,0.45,153.43
201108120910,2.26,0.36,177.73
201108120920,2.8,0.68,182.03
201108120930,2.93,0.35,164.33
201108120940,2.69,0.36,156.83
201108120950,3.1,0.43,162.43
201108121000,3.08,0.47,171.73
201108121010,3.35,0.4,194.43
201108121020,2.86,0.45,190.73
201108121030,2.21,0.64,180.03
201108121040,2.61,0.7,168.53
201108121050,3.29,0.68,185.23
201108121100,2.66,0.75,208.03
201108121110,2.38,0.57,177.13
201108121120,2.31,0.55,169.23
201108121130,1.8,0.66,187.23
201108121140,1.85,0.75,184.33
201108121150,1.77,0.48,216.83
201108121200,1.5,0.51,167.13
201108121210,2.67,0.62,223.83
201108121220,2.52,0.88,239.93
201108121230,3.15,0.9,224.03
201108121240,3.58,0.99,229.03
201108121250,3.17,0.69,230.63
201108121300,3.32,0.94,233.93
201108121310,3.07,0.61,231.33
201108121320,3.54,1.14,239.93
201108121330,4.87,0.77,239.73
201108121340,4.98,1,221.73
201108121350,4.96,0.69,216.53
201108121400,4.86,0.84,218.73
201108121410,5.2,0.94,225.63
201108121420,5.61,0.93,225.93
201108121430,6.93,0.64,222.93
201108121440,5.32,1.01,222.03
201108121450,6.56,0.82,206.73
201108121500,6.29,0.77,200.23
201108121510,5.93,1,199.83
201108121520,6.36,0.86,212.63
201108121530,6.24,0.76,217.43
201108121540,6.37,1.06,210.93
201108121550,5.14,0.97,208.33
201108121600,5.15,0.91,207.43
201108121610,5.55,0.75,212.73
201108121620,5.75,0.62,217.73
201108121630,5.44,0.65,217.73
201108121640,5.59,0.63,216.23
201108121650,4.94,0.9,205.03
201108121700,4.56,0.83,207.43
201108121710,3.66,0.45,217.63
201108121720,3.29,0.6,209.43
201108121730,4.49,0.58,214.53
201108121740,4.84,0.45,216.53
201108121750,4.84,0.43,217.03
201108121800,4.86,0.46,219.03
201108121810,5.09,0.27,218.83
201108121820,4.65,0.41,216.13
201108121830,4.87,0.3,210.03
201108121840,4.42,0.3,213.93
201108121850,3.73,0.31,214.23
201108121900,3.59,0.38,208.43
201108121910,4.2,0.24,207.13
201108121920,3.85,0.52,206.43
201108121930,2.94,0.25,198.33
201108121940,2.75,0.38,197.53
201108121950,3.62,0.23,206.53
201108122000,3.13,0.2,192.73
201108122010,3.51,0.22,180.33
201108122020,3.35,0.18,176.73
201108122030,3.03,0.19,166.53
201108122040,2.81,0.19,159.83
201108122050,2.86,0.19,153.23
201108122100,2.69,0.18,142.43
201108122110,2.52,0.18,141.83
201108122120,2.48,0.16,153.33
201108122130,3.03,0.39,161.13
201108122140,2.23,0.42,158.53
201108122150,2,0.18,141.33
201108122200,2.05,0.19,141.23
201108122210,2.4,0.23,174.43
201108122220,2.85,0.22,182.73
201108122230,3.38,0.2,190.23
201108122240,3.56,0.34,188.23
201108122250,3.53,0.31,193.53
201108122300,3.63,0.26,194.53
201108122310,4.04,0.18,194.03
201108122320,4.42,0.2,193.63
201108122330,3.68,0.36,189.23
201108122340,3.4,0.25,181.03
201108122350,3.65,0.19,184.93
201108130000,3.72,0.29,185.43
201108130010,4.76,0.41,180.43
201108130020,4.47,0.42,171.63
201108130030,4.24,0.36,155.93
201108130040,4.03,0.3,151.83
201108130050,4.78,0.25,151.93
201108130100,5.51,0.24,153.23
201108130110,5.03,0.33,153.23
201108130120,4.79,0.32,154.03
201108130130,5.64,0.31,151.73
201108130140,5.22,0.24,144.53
201108130150,4.92,0.2,146.03
201108130200,5.4,0.45,155.13
201108130210,5.57,0.19,155.13
201108130220,5.61,0.52,149.83
201108130230,5.42,0.43,155.93
201108130240,5.79,0.16,154.53
201108130250,6.21,0.35,149.13
201108130300,7.17,0.69,159.73
201108130310,8.28,0.51,156.03
201108130320,8.17,0.32,151.53
201108130330,7.6,0.38,146.83
201108130340,7.38,0.47,148.83
201108130350,8.22,0.33,145.13
201108130400,7.29,0.59,138.93
201108130410,7.89,0.26,133.63
201108130420,7.63,0.31,131.73
201108130430,7.52,0.2,132.63
201108130440,7.35,0.25,133.73
201108130450,7.14,0.38,136.73
201108130500,7.24,0.24,143.43
201108130510,7.47,0.32,148.03
201108130520,7.47,0.22,151.63
201108130530,7.17,0.21,150.43
201108130540,6.67,0.18,150.63
201108130550,6.75,0.21,148.53
201108130600,6.66,0.19,149.73
201108130610,6.72,0.18,154.03
201108130620,6.81,0.14,155.63
201108130630,6.67,0.19,153.53
201108130640,6.81,0.25,153.83
201108130650,6.99,0.21,156.73
201108130700,7.21,0.2,155.93
201108130710,7.39,0.18,157.43
201108130720,7.34,0.17,161.03
201108130730,7.53,0.22,156.73
201108130740,7.68,0.18,156.23
201108130750,7.97,0.22,157.43
201108130800,8.3,0.34,158.73
201108130810,8.08,0.5,158.63
201108130820,8.36,0.29,156.53
201108130830,8.25,0.58,156.43
201108130840,8.12,0.5,153.63
201108130850,7.92,0.39,149.63
201108130900,7.55,0.55,146.33
201108130910,6.93,0.81,138.33
201108130920,6.47,1.17,141.53
201108130930,6.74,0.75,132.33
201108130940,6.69,0.71,133.83
201108130950,7.14,0.71,138.63
201108131000,6.99,0.63,136.63
201108131010,7.2,1,140.93
201108131020,7.5,0.66,145.43
201108131030,7.66,0.69,140.33
201108131040,7.19,0.7,134.83
201108131050,7.98,0.92,144.03
201108131100,7.95,1.1,136.43
201108131110,7.89,0.98,129.93
201108131120,7.36,1.08,127.93
201108131130,8.75,0.95,123.93
201108131140,7.87,1.24,125.53
201108131150,7.83,1.53,131.23
201108131200,7.36,1.16,121.23
201108131210,7.39,0.94,131.93
201108131220,7.39,1.42,128.23
201108131230,7.64,1.13,126.83
201108131240,7.94,1.48,137.53
201108131250,9.35,1.11,156.03
201108131300,8.82,1.06,153.13
201108131310,8.17,0.93,147.93
201108131320,7.67,1.15,148.23
201108131330,7.67,1.25,144.23
201108131340,8.25,1.46,159.03
201108131350,7.6,1.74,151.53
201108131400,7.3,1.41,146.03
201108131410,7.66,1.43,152.93
201108131420,8.38,1.3,157.53
201108131430,8.77,1.02,163.03
201108131440,8.64,1.49,157.53
201108131450,9.96,2.14,174.33
201108131500,11.66,0.96,185.93
201108131510,11.67,1.12,180.03
201108131520,12.48,0.89,178.33
201108131530,12.45,1.07,181.63
201108131540,12.22,1.37,180.73
201108131550,12.22,1.34,179.53
201108131600,13.08,0.9,180.23
201108131610,13.45,1.11,183.63
201108131620,14.33,1.04,182.33
201108131630,14.48,1.26,181.63
201108131640,14.67,1.18,180.23
201108131650,14.69,1.17,178.83
201108131700,14.92,1.31,175.03
201108131710,15.79,0.89,172.13
201108131720,14.15,1.83,174.03
201108131730,15.71,1.23,175.13
201108131740,15.77,1.36,173.63
201108131750,15.29,1.35,171.13
201108131800,15.36,1.1,171.43
201108131810,14.36,1.37,170.73
201108131820,14.01,1.06,169.93
201108131830,13.55,1.22,168.73
201108131840,13.41,1.26,169.43
201108131850,12.76,1.04,168.53
201108131900,12.78,1.01,167.53
201108131910,13.05,1.12,166.03
201108131920,13.12,1.14,163.23
201108131930,13.55,1.02,161.13
201108131940,13.73,1.2,160.73
201108131950,13.25,1.04,161.73
201108132000,13.61,1.17,162.33
201108132010,13.82,1.07,160.93
201108132020,13.78,1.18,159.23
201108132030,13.83,1.04,159.43
201108132040,13.48,1.22,158.23
201108132050,13.59,1.11,157.93
201108132100,13.22,1.19,158.63
201108132110,13.31,1.27,159.83
201108132120,13.48,1.14,160.63
201108132130,13.27,1.09,159.73
201108132140,13.4,1.24,159.13
201108132150,13.18,1.17,159.83
201108132200,13.05,1.21,157.93
201108132210,12.61,1.45,155.43
201108132220,13.39,1.67,154.33
201108132230,11.87,1.26,154.03
201108132240,11.98,1.13,154.53
201108132250,11.06,1.2,153.93
201108132300,10.53,0.93,151.43
201108132310,9.84,1,149.83
201108132320,9.48,1.04,154.33
201108132330,9.93,0.9,153.13
201108132340,9,0.98,152.93
201108132350,9.21,1.11,156.33
201108140000,9.1,1.67,159.43
201108140010,8.21,1,159.33
201108140020,8.43,0.86,158.13
201108140030,7.7,1.28,153.73
201108140040,8.21,0.85,154.73
201108140050,7.07,1.48,158.13
201108140100,7.8,0.74,158.33
201108140110,7.96,1.21,153.93
201108140120,7.3,0.99,154.43
201108140130,9.23,0.73,157.93
201108140140,9.27,0.81,160.03
201108140150,9.09,0.59,157.33
201108140200,8.09,0.49,156.83
201108140210,8.93,0.47,163.53
201108140220,8.42,0.56,162.43
201108140230,7.71,0.54,156.23
201108140240,6.3,0.74,145.33
201108140250,5.62,0.68,140.63
201108140300,6.55,0.61,134.33
201108140310,7.15,0.55,131.93
201108140320,7.57,0.54,136.13
201108140330,7.98,0.64,135.63
201108140340,7.8,0.55,136.93
201108140350,7.83,0.34,137.33
201108140400,7.22,0.38,134.63
201108140410,7.66,0.67,136.23
201108140420,6.91,0.39,136.83
201108140430,7.88,0.58,136.33
201108140440,7.07,0.55,132.43
201108140450,7.74,0.29,135.63
201108140500,7.14,0.43,133.63
201108140510,6.84,0.33,126.33
201108140520,6.21,0.37,135.63
201108140530,5.94,0.52,129.83
201108140540,5.37,0.22,128.83
201108140550,6.24,0.4,144.13
201108140600,6.91,0.29,153.53
201108140610,6.94,0.39,149.13
201108140620,7.17,0.22,146.83
201108140630,5.97,0.63,142.63
201108140640,4.34,0.47,142.93
201108140650,5.01,0.62,134.83
201108140700,5.59,0.38,132.33
201108140710,5.26,0.42,133.13
201108140720,5.26,0.48,127.13
201108140730,6.62,0.4,124.83
201108140740,5.42,0.72,96.33
201108140750,3.99,0.27,82.23
201108140800,3.47,0.2,81.23
201108140810,3.45,0.33,81.43
201108140820,3.24,0.58,70.43
201108140830,2.82,0.17,63.93
201108140840,2.31,0.3,59.45
201108140850,2.08,0.18,55.57
201108140900,1.79,0.27,55.54
201108140910,2.29,0.19,60.24
201108140920,1.93,0.45,50.49
201108140930,1.45,0.2,52.07
201108140940,1.71,0.47,75.83
201108140950,2.4,0.31,56.55
201108141000,1.64,0.31,68.03
201108141010,1.52,0.25,70.73
201108141020,1.19,0.42,70.13
201108141030,1.17,0.32,33.09
201108141040,0.75,0.33,26.76
201108141050,0.79,0.34,168.23
201108141100,1,0.36,194.33
201108141110,1.05,0.36,273.93
201108141120,1.68,0.39,285.33
201108141130,1.97,0.51,270.33
201108141140,2.37,0.64,269.53
201108141150,2.97,0.77,254.93
201108141200,3.37,0.56,254.33
201108141210,3.05,0.61,244.93
201108141220,3.48,0.73,257.93
201108141230,3.71,0.65,245.03
201108141240,4.02,0.64,227.93
201108141250,4,0.81,235.23
201108141300,5.06,0.48,227.93
201108141310,5.22,0.81,224.53
201108141320,5.71,0.72,218.93
201108141330,6.84,0.79,217.93
201108141340,7.05,0.71,219.23
201108141350,6.85,0.59,215.73
201108141400,6.49,0.61,212.63
201108141410,6.73,0.54,211.43
201108141420,7.22,0.85,215.33
201108141430,7.02,0.75,211.13
201108141440,6.83,0.71,204.33
201108141450,7.15,0.7,202.43
201108141500,6.78,0.75,196.23
201108141510,7.68,0.91,198.13
201108141520,7.48,0.68,199.93
201108141530,7.36,0.99,210.53
201108141540,7.41,0.87,193.23
201108141550,6.92,0.62,203.83
201108141600,7.22,0.94,198.83
201108141610,8.81,0.69,178.13
201108141620,8.6,0.7,182.33
201108141630,9.51,1.01,182.33
201108141640,10.51,0.93,181.73
201108141650,11.12,0.87,180.33
201108141700,10.95,1.05,180.13
201108141710,10.34,1.54,169.53
201108141720,9.86,1.27,163.43
201108141730,9.43,1.04,166.13
201108141740,10.36,0.96,172.63
201108141750,10.33,1.14,170.83
201108141800,10.33,1.25,167.03
201108141810,10.39,1,165.03
201108141820,11.22,0.89,164.53
201108141830,12.01,0.67,163.03
201108141840,13.13,0.55,159.13
201108141850,12.15,0.9,161.93
201108141900,12.81,0.7,156.93
201108141910,12.97,0.5,150.33
201108141920,12.81,0.51,150.73
201108141930,11.7,0.35,148.23
201108141940,11.31,0.32,144.93
201108141950,11.06,0.28,136.63
201108142000,10.19,0.32,135.23
201108142010,10.03,0.36,135.73
201108142020,10.17,0.25,131.03
201108142030,9.64,0.38,127.63
201108142040,9.21,0.34,128.63
201108142050,9.29,0.26,127.63
201108142100,8.98,0.32,124.93
201108142110,8.36,0.4,123.33
201108142120,5.24,2.14,138.83
201108142130,3.09,1.81,123.03
201108142140,3.89,2,114.73
201108142150,1.79,0.74,58.69
201108142200,4.33,0.65,86.43
201108142210,4.47,0.43,97.83
201108142220,5.21,0.64,104.83
201108142230,3.21,0.44,90.43
201108142240,2.85,0.34,77.93
201108142250,2.48,0.32,47.98
201108142300,1.84,0.26,51.96
201108142310,1.49,0.25,73.13
201108142320,1.56,0.32,103.33
201108142330,1.2,0.28,89.53
201108142340,1.19,0.29,24.73
201108142350,1.58,0.36,325.03
201108150000,1.28,0.23,333.33
201108150010,1.24,0.33,356.04
201108150020,1.3,0.41,36.09
201108150030,0.92,0.3,49.27
201108150040,1.92,0.5,16.53
201108150050,2.27,0.46,51.45
201108150100,2.68,0.42,70.53
201108150110,2.42,0.51,54.11
201108150120,2.4,0.77,56.28
201108150130,4.05,0.95,52.28
201108150140,4.13,0.64,71.53
201108150150,3.26,0.69,61.23
201108150200,3.74,0.79,15.51
201108150210,3.88,0.84,6.72
201108150220,4.84,0.97,46.62
201108150230,6.11,0.61,47.67
201108150240,6.69,0.83,51.16
201108150250,6.81,0.69,58.66
201108150300,6.74,0.58,61.93
201108150310,6.01,0.98,59.09
201108150320,5.87,0.77,53.27
201108150330,6.99,1.01,61.03
201108150340,8.03,0.32,63.93
201108150350,8.15,0.86,73.63
201108150400,5.76,0.63,71.73
201108150410,5.41,0.4,57.91
201108150420,6.51,0.57,66.33
201108150430,5.19,0.86,73.83
201108150440,4.32,0.84,79.03
201108150450,4.98,0.76,61.03
201108150500,4.94,0.83,84.53
201108150510,6.44,1.25,66.13
201108150520,8.83,0.74,57.8
201108150530,8.07,1.6,68.23
201108150540,5.36,0.69,64.53
201108150550,7.03,1.4,60.93
201108150600,8.37,0.84,64.93
201108150610,7.22,0.58,62.13
201108150620,7.48,1.07,78.73
201108150630,10.03,0.57,59.84
201108150640,11.77,0.56,59.07
201108150650,12.05,0.41,59.61
201108150700,11.75,0.49,60.45
201108150710,11.8,0.67,62.03
201108150720,12.38,0.76,56.94
201108150730,12.7,0.75,55.18
201108150740,11.6,0.44,54.07
201108150750,12.12,0.57,51.74
201108150800,11.38,0.73,49.38
201108150810,11.51,0.61,52.15
201108150820,9.86,0.53,54.37
201108150830,11.1,0.92,48.99
201108150840,11.99,0.8,48.29
201108150850,11.87,1.1,46.21
201108150900,12.07,1.11,48.95
201108150910,12.24,0.96,44.88
201108150920,12.12,1.28,45.42
201108150930,12.23,1.47,46.14
201108150940,12.32,1.13,47.64
201108150950,13.43,1.49,53.01
201108151000,13.72,1.6,50.74
201108151010,14.66,1.26,50.97
201108151020,13.98,1.99,50.01
201108151030,14.61,1.5,48.5
201108151040,15.35,1.13,50.06
201108151050,15.14,1.64,47
201108151100,14.76,1.44,47.83
201108151110,15.6,1.46,51.09
201108151120,15.75,1.61,49.24
201108151130,15.58,1.64,47.67
201108151140,16.37,1.69,49.8
201108151150,16.77,1.79,49.64
201108151200,16.63,1.37,47.9
201108151210,16.01,1.74,50.12
201108151220,16.07,1.51,50.4
201108151230,15.46,1.52,51.17
201108151240,13.69,1.54,45.94
201108151250,15.55,1.59,46.15
201108151300,14.6,1.49,48.33
201108151310,14.23,1.37,44.88
201108151320,14.53,1.6,46.97
201108151330,15.51,1.03,47.62
201108151340,14.87,1.34,45.12
201108151350,14.79,1.04,43.9
201108151400,14.49,1.57,41.79
201108151410,15.3,1.48,41.98
201108151420,13.8,1.51,48.91
201108151430,13.97,1.26,51.15
201108151440,12.91,1.09,58.23
201108151450,13.75,1.09,56.98
201108151500,12.71,1.33,53.03
201108151510,13.59,1.8,49.87
201108151520,13.89,1.22,55.77
201108151530,13.55,1.35,56.23
201108151540,13.57,1.37,57.62
201108151550,13.56,1.09,59.47
201108151600,13.2,1.49,56.94
201108151610,13.97,1.05,53.05
201108151620,14.66,1.25,59.89
201108151630,13.26,1.1,56.58
201108151640,13.71,1.21,56.86
201108151650,13.8,1.18,54.4
201108151700,14.34,1.03,57.39
201108151710,13.05,1.08,57.23
201108151720,13.06,1.08,58.3
201108151730,12.68,1.24,57.44
201108151740,12.4,1.05,56.85
201108151750,12.84,0.83,55.44
201108151800,11.9,1.13,55.75
201108151810,11.16,0.79,55.75
201108151820,11.55,0.71,58.22
201108151830,11.7,0.66,56.58
201108151840,12.77,0.55,55.84
201108151850,12.98,0.61,56.62
201108151900,12.07,0.53,54.44
201108151910,12.12,0.53,54.58
201108151920,11.21,0.45,59.65
201108151930,10.38,0.43,59.46
201108151940,9.21,0.5,55.6
201108151950,9.91,0.41,53.17
201108152000,10.62,0.52,51.06
201108152010,11.52,0.65,50.98
201108152020,11.99,0.63,48.78
201108152030,12.41,0.55,52.25
201108152040,12.52,0.49,55.69
201108152050,11.85,0.55,53.73
201108152100,10.14,0.61,47.19
201108152110,10.63,0.31,44.23
201108152120,10.52,0.62,48.57
201108152130,10.87,0.58,51.96
201108152140,11.1,0.5,47.56
201108152150,11.47,0.7,47.29
201108152200,10.79,0.66,47.7
201108152210,10.69,0.83,48.99
201108152220,10.14,0.55,47.81
201108152230,9.79,0.4,50.09
201108152240,9.81,0.51,53.18
201108152250,10.16,0.56,51.18
201108152300,11.32,0.82,47.87
201108152310,12.42,0.51,48.59
201108152320,13.53,0.54,55.15
201108152330,14,0.79,58.64
201108152340,13.75,0.62,59.97
201108152350,13.02,0.48,60.04
201108160000,11.27,0.43,56.02
201108160010,11.16,0.86,51.83
201108160020,11.36,0.51,46.68
201108160030,11.29,0.55,44.55
201108160040,10.31,0.63,43.58
201108160050,9.76,0.78,40.71
201108160100,10.36,0.55,40.63
201108160110,11.44,0.75,38.41
201108160120,12.59,0.45,37.94
201108160130,12.8,0.53,35.04
201108160140,13.47,0.57,33
201108160150,13.57,0.48,34.18
201108160200,13.11,0.53,35.16
201108160210,12.28,0.77,33.49
201108160220,11.57,1,38.11
201108160230,11.34,0.89,35.74
201108160240,11.54,0.71,42.1
201108160250,10.49,0.68,40.77
201108160300,11.44,0.99,44.4
201108160310,11.3,0.61,44.87
201108160320,11.57,0.68,43.59
201108160330,11.55,0.54,39.81
201108160340,11.32,0.66,39.74
201108160350,10.44,0.56,37.12
201108160400,10.76,0.7,35.38
201108160410,11.06,0.47,39.69
201108160420,10.17,0.45,34.28
201108160430,9.93,0.56,37.81
201108160440,10.05,0.62,38.99
201108160450,10.87,0.79,41.97
201108160500,10.84,1.01,41.45
201108160510,9.83,0.52,37.26
201108160520,8.7,0.64,33.55
201108160530,7.68,0.52,39.16
201108160540,8.34,1.34,43.17
201108160550,11.09,1.16,47.53
201108160600,9.88,0.9,44.69
201108160610,9.78,0.84,45.86
201108160620,10.4,0.63,45.97
201108160630,10.47,0.68,45.78
201108160640,10.53,0.73,46.6
201108160650,10.19,0.72,44.3
201108160700,10.36,0.8,45.02
201108160710,11.01,0.98,47.16
201108160720,11.48,0.79,45.66
201108160730,11.55,0.67,46.5
201108160740,11.48,0.69,46.84
201108160750,11.67,0.66,47.56
201108160800,11.82,0.66,49.77
201108160810,11.79,0.82,48.63
201108160820,11.82,0.9,47.58
201108160830,11.34,0.82,46.64
201108160840,12.43,0.95,48.32
201108160850,13.54,1.13,46.87
201108160900,14.33,1.16,44.75
201108160910,14.39,1.27,44.39
201108160920,14.6,1.33,43.19
201108160930,14.61,1.1,40.8
201108160940,16.07,1.54,43.37
201108160950,16.12,1.37,41.22
201108161000,15.15,1.54,45.51
201108161010,15.47,1.44,45.83
201108161020,15.14,1.49,43.7
201108161030,15.49,1.32,46.4
201108161040,15.88,1.51,48.53
201108161050,16.23,1.63,50.52
201108161100,16.22,1.64,48.31
201108161110,16.19,1.65,50.25
201108161120,15.96,1.32,44.14
201108161130,14.99,1.46,45.69
201108161140,13.88,1.33,47.82
201108161150,14.1,1.26,52.19
201108161200,14.08,1.37,53.59
201108161210,14.41,1.17,48.72
201108161220,14.46,1.11,54.17
201108161230,13.1,1.37,49.75
201108161240,13.6,1.25,51.75
201108161250,13.86,1.11,52.41
201108161300,14.22,1.44,51.59
201108161310,14.4,1.1,48.72
201108161320,14.28,0.96,50.19
201108161330,13.23,1.18,48.95
201108161340,12.53,1.16,46.32
201108161350,12.48,1.37,51.04
201108161400,11.48,1.21,53.57
201108161410,11.38,1.38,52.27
201108161420,10.89,1.41,50.17
201108161430,9.99,1.37,46.1
201108161440,10.15,1.11,49.4
201108161450,9.96,0.98,48.56
201108161500,10.42,0.85,40.54
201108161510,10.04,1.37,34.65
201108161520,9.54,1.12,35.08
201108161530,10.06,0.99,36.63
201108161540,9.15,1.44,36.25
201108161550,8.83,1.11,42.5
201108161600,9.41,0.89,38.86
201108161610,9.18,0.78,37.9
201108161620,9.18,1.31,37.11
201108161630,8.7,1,46.3
201108161640,8.18,0.87,45.55
201108161650,7.98,0.95,56.76
201108161700,8.35,0.8,52.2
201108161710,8.1,0.69,53.41
201108161720,7.65,0.84,57.31
201108161730,7.31,0.92,49.92
201108161740,4.85,0.92,314.83
201108161750,2.94,1.4,265.93
201108161800,4.1,0.42,242.43
201108161810,4.67,0.39,236.13
201108161820,4.62,0.42,234.23
201108161830,5.22,0.52,236.53
201108161840,5.61,0.26,238.83
201108161850,5.84,0.43,232.33
201108161900,5.66,0.4,231.33
201108161910,6.26,0.45,223.13
201108161920,6.23,0.37,224.43
201108161930,6.18,0.36,226.93
201108161940,5.67,0.49,228.23
201108161950,5.61,0.51,228.23
201108162000,5.69,0.5,227.33
201108162010,5.16,0.62,229.23
201108162020,4.98,0.38,234.73
